,index,date,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW
hour_start,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
367,367,2018-03-03,298890.0,314973.0,337301.0,329164.0,320272.0,306369.0,285723.0,265446.0,249598.0,239038.0,233380.0,231038.0,232997.0,240424.0,249312.0,253906.0,258439.0,255773.0,252497.0,250260.0,246000.0,243243.0,247417.0,254076.0
368,368,2018-03-04,261926.0,281026.0,308149.0,306501.0,299106.0,290137.0,274106.0,256123.0,243356.0,234451.0,229734.0,226852.0,229466.0,236684.0,243453.0,243671.0,240350.0,232287.0,224023.0,218995.0,213880.0,210493.0,212447.0,221791.0
369,369,2018-03-05,241237.0,270953.0,305280.0,312187.0,302933.0,290326.0,271736.0,252173.0,240685.0,234221.0,231278.0,233781.0,244050.0,267234.0,298359.0,309638.0,292236.0,278181.0,268019.0,259880.0,255204.0,255670.0,258507.0,266900.0
370,370,2018-03-06,281768.0,304612.0,335903.0,336271.0,322488.0,305666.0,281814.0,261282.0,248523.0,240001.0,235886.0,235854.0,244003.0,265520.0,293855.0,303247.0,290972.0,278538.0,267444.0,260088.0,258258.0,261556.0,266789.0,274446.0
371,371,2018-03-07,286403.0,303016.0,330619.0,328922.0,317936.0,299387.0,275130.0,255128.0,242305.0,234002.0,229305.0,229178.0,236611.0,257333.0,283340.0,295034.0,296947.0,298235.0,289052.0,279127.0,276463.0,274694.0,276064.0,280026.0
372,372,2018-03-08,286937.0,304788.0,330415.0,327784.0,316764.0,298764.0,275407.0,255705.0,242513.0,234169.0,229191.0,228847.0,235672.0,254709.0,281477.0,292426.0,286761.0,279104.0,277119.0,270975.0,267258.0,267865.0,270746.0,279212.0
373,373,2018-03-09,290443.0,304355.0,326815.0,326048.0,315139.0,297608.0,272469.0,252554.0,239105.0,230715.0,226384.0,224906.0,231795.0,251006.0,276243.0,283732.0,277890.0,273284.0,268184.0,265284.0,263860.0,271766.0,277176.0,281909.0
374,374,2018-03-10,290100.0,300805.0,321753.0,317248.0,306006.0,291823.0,272095.0,253943.0,238886.0,228725.0,221907.0,219424.0,220929.0,228239.0,235532.0,242441.0,256905.0,266908.0,270072.0,269331.0,264407.0,262635.0,263255.0,267579.0
375,375,2018-03-11,272482.0,284704.0,304875.0,301316.0,292419.0,280398.0,264163.0,246574.0,232960.0,224010.0,217516.0,218775.0,221761.0,225000.0,231704.0,236934.0,237295.0,233050.0,221102.0,215610.0,216976.0,218947.0,223140.0,233371.0
376,376,2018-03-12,248497.0,270488.0,280103.0,295152.0,282684.0,264332.0,244887.0,231069.0,221099.0,216215.0,215556.0,222693.0,239842.0,227132.0,291304.0,293214.0,284523.0,274123.0,269588.0,269996.0,271884.0,278444.0,284462.0,289649.0
377,377,2018-03-13,299454.0,308854.0,332997.0,324456.0,306647.0,281077.0,257056.0,242218.0,232786.0,226578.0,224790.0,229943.0,247592.0,276143.0,294514.0,299855.0,303412.0,303777.0,298480.0,291900.0,292538.0,241273.0,289109.0,293773.0
378,378,2018-03-14,273563.0,280780.0,330466.0,322355.0,305430.0,281657.0,260047.0,244548.0,234483.0,228578.0,226688.0,232224.0,249702.0,279284.0,297263.0,299639.0,294998.0,289929.0,284454.0,281378.0,276666.0,273208.0,271398.0,274715.0
379,379,2018-03-15,286378.0,297489.0,325438.0,322414.0,308419.0,284196.0,262628.0,247337.0,237561.0,233372.0,231385.0,236890.0,253906.0,283720.0,301777.0,302096.0,293212.0,286791.0,278388.0,273148.0,271874.0,267772.0,267745.0,204621.0
380,380,2018-03-16,284601.0,299797.0,325531.0,322565.0,307875.0,284091.0,262465.0,247242.0,237848.0,232563.0,230862.0,237271.0,255391.0,285499.0,302838.0,305429.0,299123.0,291776.0,284938.0,276480.0,274161.0,272717.0,271108.0,275256.0
381,381,2018-03-17,279632.0,291669.0,318596.0,315333.0,304831.0,285478.0,263898.0,249377.0,238115.0,231590.0,227954.0,229041.0,235611.0,249992.0,258268.0,263748.0,258977.0,251378.0,242249.0,237262.0,232331.0,231262.0,232225.0,244697.0
382,382,2018-03-18,257602.0,266875.0,293227.0,295414.0,287166.0,272409.0,255008.0,241356.0,231567.0,226470.0,223177.0,224424.0,229311.0,240573.0,244492.0,246081.0,235537.0,227748.0,221204.0,217344.0,212295.0,215618.0,222965.0,238036.0
383,383,2018-03-19,255249.0,271830.0,303305.0,298763.0,286366.0,264689.0,245507.0,233179.0,224618.0,221159.0,222185.0,230732.0,250525.0,283375.0,303122.0,299263.0,286387.0,276047.0,264543.0,256958.0,257074.0,257956.0,263535.0,271136.0
384,384,2018-03-20,257559.0,294860.0,320602.0,318169.0,302243.0,276845.0,255286.0,240977.0,230722.0,225377.0,224231.0,230829.0,248213.0,278198.0,294301.0,297342.0,295772.0,291969.0,289401.0,289180.0,289121.0,290171.0,297261.0,298622.0
385,385,2018-03-21,302170.0,311258.0,330820.0,321604.0,304437.0,279439.0,256210.0,242510.0,234070.0,227787.0,226102.0,231689.0,248244.0,276767.0,295037.0,296747.0,298067.0,299434.0,300356.0,296106.0,294145.0,291423.0,292217.0,293244.0
386,386,2018-03-22,296644.0,305735.0,325761.0,322560.0,304446.0,279788.0,257202.0,242459.0,232470.0,226253.0,224581.0,229466.0,246356.0,274491.0,292297.0,298895.0,304369.0,309877.0,307313.0,296607.0,284885.0,278181.0,275565.0,276954.0
387,387,2018-03-23,280415.0,293925.0,317052.0,315637.0,301428.0,278970.0,258000.0,243635.0,232815.0,227594.0,225367.0,231546.0,249287.0,279398.0,296988.0,293267.0,282337.0,272482.0,262259.0,255055.0,254883.0,252422.0,252000.0,257721.0
388,388,2018-03-24,267825.0,281717.0,306260.0,308450.0,296034.0,276625.0,255757.0,239313.0,228814.0,221887.0,219126.0,220287.0,227190.0,239848.0,246827.0,251355.0,247432.0,239385.0,231277.0,223556.0,218435.0,215346.0,219636.0,226763.0
389,389,2018-03-25,241329.0,258695.0,286330.0,291987.0,282253.0,266537.0,248790.0,233613.0,223870.0,218346.0,214915.0,215309.0,219882.0,230508.0,234631.0,237025.0,227638.0,218617.0,211684.0,205801.0,203556.0,201489.0,206709.0,216782.0
390,390,2018-03-26,234225.0,257453.0,288968.0,294375.0,283962.0,264295.0,244988.0,231561.0,223196.0,219518.0,220451.0,228375.0,248348.0,280151.0,295636.0,291481.0,278388.0,267553.0,258053.0,250758.0,246434.0,245566.0,247356.0,256185.0
391,391,2018-03-27,269744.0,286101.0,314029.0,316158.0,302317.0,277636.0,255113.0,240083.0,230930.0,226459.0,226142.0,233273.0,252403.0,283028.0,295301.0,286702.0,275462.0,265475.0,257095.0,251623.0,252145.0,253145.0,257722.0,266349.0
392,392,2018-03-28,278270.0,290382.0,313011.0,317301.0,300573.0,276125.0,253691.0,237939.0,226535.0,221443.0,220095.0,226523.0,245480.0,275268.0,288061.0,283599.0,272327.0,267071.0,259683.0,260930.0,260347.0,262904.0,268086.0,253137.0
393,393,2018-03-29,286607.0,299012.0,316903.0,318601.0,302464.0,277331.0,253588.0,237642.0,227457.0,220641.0,218077.0,223592.0,240410.0,267139.0,280629.0,282552.0,274608.0,266740.0,265795.0,265831.0,268633.0,271451.0,277939.0,286283.0
394,394,2018-03-30,296548.0,304605.0,322742.0,324553.0,306277.0,281367.0,257726.0,240887.0,229687.0,222495.0,218957.0,223752.0,238190.0,259508.0,269630.0,270346.0,266773.0,262035.0,264519.0,263827.0,268508.0,271669.0,279320.0,291091.0
395,395,2018-03-31,298320.0,304948.0,317116.0,315761.0,301360.0,280126.0,257233.0,,,,,,,,,,,,,,,,,
396,396,2018-04-01,,,,,,,,228488.0,216644.0,209499.0,205461.0,204940.0,209285.0,214929.0,218722.0,224210.0,219917.0,212565.0,205912.0,203829.0,202941.0,203797.0,210043.0,219724.0
397,397,2018-04-02,232307.0,250241.0,277446.0,283104.0,271420.0,253716.0,234504.0,221784.0,213402.0,208660.0,207706.0,214852.0,233338.0,258124.0,273287.0,281102.0,281785.0,278930.0,273852.0,269459.0,267711.0,266472.0,272150.0,277674.0
398,398,2018-04-03,283262.0,295381.0,317402.0,318872.0,301360.0,277185.0,254156.0,239281.0,228160.0,222472.0,220899.0,225656.0,244095.0,270903.0,282276.0,283072.0,276075.0,272689.0,264261.0,257949.0,260821.0,154220.0,269510.0,276505.0
399,399,2018-04-04,239264.0,298199.0,319047.0,322543.0,304415.0,279975.0,257223.0,159224.0,230599.0,225178.0,222808.0,227892.0,223408.0,110995.0,236623.0,285224.0,283743.0,276677.0,271722.0,265016.0,264817.0,268119.0,275559.0,283074.0
400,400,2018-04-05,291949.0,302159.0,321472.0,323123.0,304516.0,280395.0,258330.0,160711.0,233250.0,227392.0,225493.0,230040.0,246286.0,272137.0,285015.0,291090.0,289153.0,284449.0,276923.0,273272.0,274041.0,279208.0,283812.0,289920.0
401,401,2018-04-06,295036.0,302639.0,320405.0,324447.0,304665.0,280504.0,258587.0,243489.0,233632.0,227604.0,224675.0,229707.0,245799.0,269621.0,281552.0,287263.0,287287.0,287144.0,286047.0,285650.0,287725.0,285412.0,291280.0,294367.0
402,402,2018-04-07,295231.0,300932.0,315231.0,316416.0,301370.0,281914.0,260499.0,244845.0,233166.0,225990.0,203456.0,222158.0,228798.0,237508.0,242235.0,246619.0,249776.0,248654.0,242555.0,237900.0,234338.0,238432.0,240765.0,244108.0
403,403,2018-04-08,252987.0,270993.0,290230.0,296222.0,283981.0,267758.0,248669.0,233712.0,222770.0,216253.0,212503.0,212020.0,216093.0,220769.0,222760.0,223690.0,218639.0,212254.0,207576.0,204979.0,207424.0,211667.0,218811.0,232136.0
404,404,2018-04-09,250551.0,267600.0,290747.0,298767.0,284335.0,262978.0,241678.0,228047.0,218909.0,214211.0,213822.0,220524.0,238266.0,265129.0,278869.0,276399.0,275586.0,277156.0,278246.0,280098.0,286462.0,295424.0,306664.0,321051.0
405,405,2018-04-10,331702.0,339336.0,351418.0,351768.0,327560.0,296338.0,269396.0,251618.0,238750.0,231184.0,228384.0,232823.0,247430.0,271328.0,284182.0,285424.0,288590.0,291814.0,296105.0,302539.0,311896.0,320395.0,328362.0,336064.0
406,406,2018-04-11,338465.0,340970.0,349498.0,350351.0,325378.0,295501.0,268751.0,250897.0,239219.0,232580.0,229920.0,234631.0,249741.0,273419.0,288422.0,288036.0,287308.0,286876.0,286026.0,285585.0,288353.0,293611.0,300490.0,308845.0
407,407,2018-04-12,315411.0,320198.0,334314.0,336059.0,314808.0,194591.0,217041.0,247008.0,237931.0,232279.0,230488.0,236173.0,252376.0,277706.0,291147.0,287925.0,280905.0,273986.0,266665.0,262720.0,264356.0,262881.0,263986.0,269574.0
408,408,2018-04-13,279274.0,292321.0,313748.0,324519.0,309137.0,285017.0,261294.0,247241.0,238379.0,232375.0,211458.0,236111.0,253468.0,279422.0,293737.0,285881.0,272614.0,267637.0,261577.0,256714.0,237021.0,261131.0,265601.0,274012.0
409,409,2018-04-14,284603.0,295035.0,310293.0,317361.0,304272.0,283826.0,262050.0,245077.0,233872.0,227315.0,223615.0,224514.0,230980.0,238827.0,243237.0,243250.0,239813.0,237850.0,233746.0,233806.0,235362.0,240428.0,248985.0,259874.0
410,410,2018-04-15,273474.0,286428.0,299945.0,305543.0,291407.0,272307.0,252407.0,215783.0,224340.0,216937.0,213045.0,212523.0,215813.0,218123.0,220651.0,224052.0,222475.0,221495.0,217639.0,219051.0,226347.0,235866.0,237190.0,253791.0
411,411,2018-04-16,268018.0,278557.0,294889.0,302389.0,286825.0,266029.0,245418.0,231208.0,222717.0,217823.0,217255.0,224512.0,242153.0,267367.0,284531.0,285088.0,285016.0,283146.0,277368.0,271996.0,272830.0,274162.0,272808.0,271085.0
412,412,2018-04-17,279243.0,293868.0,313043.0,323356.0,307230.0,282348.0,260171.0,245609.0,237413.0,232331.0,231521.0,238441.0,256174.0,281788.0,294886.0,289078.0,276083.0,268795.0,261567.0,254905.0,233373.0,148964.0,256994.0,265929.0
413,413,2018-04-18,275541.0,287799.0,309112.0,322017.0,305558.0,281221.0,258225.0,244369.0,236061.0,231376.0,230829.0,236878.0,254455.0,279984.0,292993.0,292293.0,289710.0,286133.0,278626.0,270205.0,268433.0,270376.0,272947.0,276821.0
414,414,2018-04-19,283959.0,294676.0,313515.0,325447.0,309255.0,285049.0,262166.0,248673.0,238428.0,232593.0,231394.0,237566.0,255409.0,280397.0,294974.0,291903.0,284758.0,276822.0,267303.0,262998.0,261452.0,260430.0,259262.0,266861.0
415,415,2018-04-20,275708.0,286682.0,305967.0,319107.0,305859.0,282339.0,260095.0,245423.0,236798.0,231193.0,229568.0,235131.0,252202.0,275583.0,287914.0,280851.0,271429.0,263542.0,260330.0,256297.0,258775.0,260196.0,263015.0,270244.0
416,416,2018-04-21,209776.0,289431.0,305172.0,314382.0,302101.0,281331.0,260482.0,243887.0,232357.0,226273.0,222383.0,223315.0,229355.0,234679.0,239282.0,240485.0,237442.0,234921.0,233634.0,235222.0,238476.0,245585.0,255807.0,266289.0
417,417,2018-04-22,277239.0,288404.0,299699.0,309331.0,295460.0,276836.0,255351.0,239973.0,228561.0,220187.0,216396.0,215394.0,218507.0,219370.0,220874.0,222081.0,221429.0,221883.0,224574.0,229690.0,236404.0,244152.0,255659.0,272170.0
418,418,2018-04-23,289551.0,303100.0,315268.0,322620.0,305807.0,280208.0,254743.0,238257.0,228169.0,222855.0,222155.0,227870.0,245081.0,267573.0,283604.0,286792.0,285045.0,283814.0,286213.0,288886.0,299350.0,307259.0,315340.0,328328.0
419,419,2018-04-24,336629.0,341555.0,347979.0,350186.0,329561.0,298389.0,271686.0,231856.0,241418.0,234372.0,231312.0,236358.0,252475.0,274302.0,288170.0,289307.0,262956.0,282859.0,282632.0,283835.0,290598.0,294990.0,302011.0,311484.0
420,420,2018-04-25,267735.0,329490.0,338446.0,345766.0,325711.0,296808.0,270388.0,253450.0,242192.0,235431.0,233396.0,237768.0,253821.0,275765.0,289512.0,287347.0,284165.0,281297.0,279543.0,279314.0,284325.0,291598.0,300603.0,310484.0
421,421,2018-04-26,319869.0,327041.0,338029.0,344916.0,192799.0,297967.0,271028.0,255529.0,244054.0,235905.0,232797.0,237292.0,253105.0,274354.0,288489.0,289613.0,287336.0,279039.0,273863.0,273617.0,277684.0,282176.0,288652.0,297114.0
422,422,2018-04-27,306832.0,315104.0,326034.0,335570.0,318469.0,291944.0,269029.0,252776.0,241937.0,235101.0,232151.0,236669.0,251866.0,272028.0,286996.0,288737.0,286499.0,280320.0,273137.0,266507.0,267356.0,270638.0,273187.0,280223.0
423,423,2018-04-28,288279.0,295267.0,308443.0,319246.0,307500.0,286486.0,264976.0,248456.0,236989.0,228851.0,225301.0,226569.0,232521.0,236120.0,242723.0,244781.0,239633.0,236836.0,237275.0,235426.0,233199.0,233186.0,237985.0,245149.0
424,424,2018-04-29,257543.0,271163.0,286360.0,298408.0,288751.0,272696.0,252823.0,238847.0,228329.0,220918.0,216863.0,217669.0,128194.0,223110.0,225698.0,226671.0,223704.0,219721.0,220909.0,220553.0,219596.0,219545.0,224679.0,235963.0
425,425,2018-04-30,248729.0,264666.0,281440.0,298060.0,288393.0,267143.0,247153.0,,,,,,,,,,,,,,,,,
426,426,2018-05-01,,,,,,,,246622.0,236728.0,232144.0,230061.0,235006.0,253304.0,275627.0,292916.0,293556.0,290736.0,287875.0,284013.0,254395.0,279135.0,274213.0,278684.0,285430.0
427,427,2018-05-02,290666.0,299845.0,314671.0,327858.0,312697.0,286944.0,264445.0,250500.0,240909.0,236022.0,234262.0,237421.0,252568.0,274297.0,292827.0,291542.0,290358.0,289073.0,282915.0,275526.0,276023.0,281336.0,283932.0,286652.0
428,428,2018-05-03,291379.0,303247.0,316301.0,330476.0,314648.0,288408.0,265167.0,250843.0,242173.0,234489.0,233588.0,239722.0,253140.0,275282.0,291217.0,286902.0,281896.0,276920.0,273584.0,268024.0,266817.0,271593.0,276717.0,283666.0
429,429,2018-05-04,294513.0,305013.0,317876.0,332313.0,317256.0,292369.0,271817.0,255162.0,244057.0,237775.0,235804.0,241137.0,255186.0,273607.0,289466.0,287790.0,286791.0,288733.0,293152.0,293109.0,303297.0,310431.0,319428.0,330661.0
430,430,2018-05-05,337435.0,340510.0,344538.0,350597.0,333037.0,308066.0,282445.0,263182.0,249484.0,239063.0,234156.0,233569.0,237249.0,238174.0,245668.0,253872.0,258583.0,262683.0,264141.0,271013.0,280656.0,291918.0,302219.0,313366.0
431,431,2018-05-06,321334.0,322839.0,322044.0,331159.0,316789.0,296666.0,272492.0,254322.0,241703.0,232412.0,227944.0,225907.0,227345.0,225559.0,229724.0,233023.0,232914.0,232377.0,234712.0,240202.0,248660.0,260770.0,274036.0,287830.0
432,432,2018-05-07,301904.0,307960.0,312133.0,324043.0,308538.0,283693.0,259406.0,243198.0,233423.0,228134.0,226618.0,234093.0,249398.0,269575.0,285572.0,285657.0,284988.0,285586.0,288323.0,294146.0,300719.0,307333.0,316838.0,327918.0
433,433,2018-05-08,338043.0,344284.0,349862.0,355923.0,337423.0,305315.0,279266.0,260676.0,248786.0,241265.0,239464.0,244507.0,258590.0,275301.0,292078.0,291018.0,292617.0,292237.0,293536.0,297611.0,309172.0,319917.0,325893.0,337171.0
434,434,2018-05-09,346544.0,354820.0,357272.0,362511.0,343202.0,312437.0,285835.0,267188.0,253779.0,246449.0,243181.0,247226.0,262055.0,280525.0,297088.0,294418.0,293269.0,295079.0,296615.0,299807.0,308971.0,318065.0,328119.0,340411.0
435,435,2018-05-10,347040.0,351119.0,352098.0,359478.0,341359.0,310335.0,282767.0,265037.0,253015.0,246401.0,243325.0,247079.0,259846.0,279859.0,293917.0,292977.0,291905.0,293391.0,295237.0,297842.0,304756.0,311808.0,319121.0,327391.0
436,436,2018-05-11,334227.0,337290.0,339577.0,347681.0,332622.0,304664.0,280115.0,263815.0,250227.0,242568.0,239964.0,244358.0,258321.0,277799.0,293656.0,296485.0,296299.0,297602.0,295051.0,290504.0,292248.0,293096.0,221120.0,300011.0
437,437,2018-05-12,304665.0,310404.0,319486.0,329781.0,318356.0,297769.0,275963.0,258829.0,248375.0,239728.0,234911.0,234769.0,236920.0,242017.0,250331.0,253599.0,255986.0,256190.0,254205.0,252194.0,251833.0,252692.0,256877.0,263676.0
438,438,2018-05-13,272595.0,283429.0,292490.0,308164.0,297989.0,280092.0,261925.0,246204.0,235252.0,227377.0,222550.0,222135.0,224293.0,223910.0,229546.0,231906.0,233911.0,231970.0,226302.0,220671.0,218122.0,219592.0,226017.0,237939.0
439,439,2018-05-14,254770.0,268993.0,283120.0,301083.0,292775.0,272699.0,251937.0,237519.0,228861.0,223896.0,223055.0,229817.0,245871.0,264548.0,282303.0,284672.0,283998.0,282717.0,279369.0,276012.0,280032.0,236858.0,286846.0,293567.0
440,440,2018-05-15,303470.0,313718.0,322409.0,334409.0,321935.0,294874.0,270311.0,253843.0,243511.0,237216.0,234316.0,239765.0,255509.0,274623.0,290817.0,290700.0,290489.0,287907.0,279134.0,273183.0,277076.0,281239.0,285821.0,295028.0
441,441,2018-05-16,304627.0,315880.0,325933.0,337346.0,323757.0,270960.0,249493.0,234638.0,246991.0,239789.0,237122.0,241790.0,257741.0,277067.0,292908.0,293723.0,195439.0,290337.0,287365.0,284462.0,286691.0,290966.0,293293.0,296940.0
442,442,2018-05-17,302848.0,312581.0,321458.0,334369.0,322487.0,296107.0,271503.0,257372.0,245341.0,237786.0,215406.0,240831.0,256426.0,275153.0,289411.0,287665.0,284092.0,281287.0,276463.0,274971.0,279680.0,212482.0,289328.0,298934.0
443,443,2018-05-18,306865.0,314563.0,323542.0,335699.0,323693.0,298886.0,274582.0,237403.0,247081.0,240312.0,237546.0,242832.0,257552.0,276393.0,291927.0,293934.0,296378.0,295097.0,291234.0,284308.0,285164.0,286022.0,290540.0,297043.0
444,444,2018-05-19,304362.0,313343.0,320593.0,334480.0,321818.0,298523.0,275943.0,258688.0,246711.0,238774.0,235099.0,236112.0,241103.0,245346.0,253407.0,259889.0,218482.0,260888.0,256440.0,252450.0,248335.0,248898.0,255178.0,264997.0
445,445,2018-05-20,276549.0,287660.0,297318.0,310938.0,302692.0,284329.0,264579.0,248972.0,238933.0,230977.0,207805.0,226319.0,228240.0,227915.0,231339.0,236414.0,238428.0,236224.0,235019.0,231599.0,231934.0,236095.0,242738.0,257489.0
446,446,2018-05-21,270008.0,281466.0,291511.0,307220.0,296816.0,252006.0,253351.0,239679.0,232339.0,226853.0,225916.0,232692.0,248750.0,270282.0,288488.0,291387.0,291285.0,290225.0,287593.0,284760.0,284850.0,261174.0,289210.0,297075.0
447,447,2018-05-22,303291.0,311549.0,321513.0,335316.0,319612.0,292073.0,270448.0,254660.0,244575.0,237630.0,216349.0,241346.0,256944.0,276431.0,292805.0,295063.0,294992.0,245842.0,217122.0,287019.0,288091.0,286789.0,292834.0,299733.0
448,448,2018-05-23,307541.0,315521.0,325115.0,338021.0,326108.0,299025.0,274247.0,258191.0,247327.0,241591.0,238863.0,243726.0,258721.0,279573.0,297198.0,301065.0,302750.0,303764.0,300105.0,294400.0,290590.0,291094.0,294034.0,300847.0
449,449,2018-05-24,309266.0,317371.0,325541.0,338160.0,327046.0,299994.0,275160.0,149647.0,248015.0,241729.0,239387.0,243938.0,258532.0,278675.0,296044.0,299519.0,302802.0,302349.0,301216.0,296276.0,296342.0,122685.0,123517.0,51108.0
450,450,2018-05-25,51193.0,104292.0,320544.0,333261.0,319883.0,293958.0,270377.0,256265.0,245848.0,239868.0,237214.0,242845.0,256452.0,275142.0,293875.0,297954.0,301064.0,299141.0,296965.0,290036.0,286594.0,280330.0,280052.0,284430.0
451,451,2018-05-26,289125.0,296770.0,303491.0,316652.0,310222.0,290075.0,268579.0,252504.0,241785.0,234491.0,230528.0,230555.0,234000.0,235335.0,243713.0,248589.0,252033.0,251122.0,247075.0,242479.0,239971.0,239194.0,241204.0,248230.0
452,452,2018-05-27,258781.0,271888.0,283275.0,297309.0,292689.0,276004.0,257308.0,242682.0,231913.0,224743.0,220787.0,220441.0,221720.0,220388.0,224290.0,223925.0,225761.0,224325.0,218515.0,216073.0,219544.0,227101.0,237593.0,251727.0
453,453,2018-05-28,269822.0,284835.0,294559.0,306951.0,300910.0,281948.0,261247.0,244809.0,233358.0,225545.0,220803.0,222069.0,226165.0,227254.0,234728.0,240751.0,247330.0,250933.0,252751.0,260122.0,269780.0,281379.0,296816.0,314711.0
454,454,2018-05-29,332927.0,344460.0,348314.0,353711.0,337945.0,308833.0,279766.0,260576.0,247487.0,239640.0,237773.0,242598.0,257875.0,277638.0,295341.0,305416.0,311384.0,318161.0,323413.0,333940.0,347566.0,358553.0,370593.0,376368.0
455,455,2018-05-30,379752.0,379572.0,378393.0,379690.0,358755.0,324550.0,295211.0,274989.0,261973.0,253418.0,249511.0,253394.0,266386.0,285048.0,300820.0,305891.0,307542.0,310297.0,307944.0,304887.0,303488.0,304800.0,307823.0,314050.0
